bench, mem, temp, row_size, row_count, col_width, offset, cycles
sum, r, h, 64, 262144, 4, 4, 446676
sum, d, h, 64, 262144, 4, 4, 655340
sum, r, c, 64, 262144, 4, 4, 602546
sum, d, c, 64, 262144, 4, 4, 696861
sum, r, h, 64, 262144, 4, 4, 445671
sum, d, h, 64, 262144, 4, 4, 659083
sum, r, c, 64, 262144, 4, 4, 602559
sum, d, c, 64, 262144, 4, 4, 659376
sum, r, h, 64, 262144, 4, 4, 445779
sum, d, h, 64, 262144, 4, 4, 658232
sum, r, c, 64, 262144, 4, 4, 602479
sum, d, c, 64, 262144, 4, 4, 676329
sum, r, h, 64, 262144, 4, 4, 445647
sum, d, h, 64, 262144, 4, 4, 661654
sum, r, c, 64, 262144, 4, 4, 604173
sum, d, c, 64, 262144, 4, 4, 656402
sum, r, h, 64, 262144, 4, 4, 447140
sum, d, h, 64, 262144, 4, 4, 679315
sum, r, c, 64, 262144, 4, 4, 602495
sum, d, c, 64, 262144, 4, 4, 676977
sum, r, h, 64, 262144, 4, 4, 445371
sum, d, h, 64, 262144, 4, 4, 655439
sum, r, c, 64, 262144, 4, 4, 602459
sum, d, c, 64, 262144, 4, 4, 659649
sum, r, h, 64, 262144, 4, 4, 448423
sum, d, h, 64, 262144, 4, 4, 655449
sum, r, c, 64, 262144, 4, 4, 602562
sum, d, c, 64, 262144, 4, 4, 656766
sum, r, h, 64, 262144, 4, 4, 445946
